,type,location,distributor,city,tapname,flag,brand_audit
1164,tap change,Streets Of London (West Sacramento/Lake Washington),GOLDEN BRANDS - SACRAMENTO,West Sacramento,Heretic Tangerine Torpedo,Heretic Tangerine Torpedo was not cleaned last cycle,
1165,tap change,Studio Movie Grill (Rocklin/Commons Dr),SACCANI,Rocklin,New Helvetia Homeland Stout,New Helvetia Homeland Stout was not cleaned last cycle,
1166,tap change,Sullys (Rocklin/Pacific),SACCANI,Rocklin,Lagunitas Lucky 13,Lagunitas Lucky 13 was not cleaned last cycle,
1167,tap change,Surf City Sandwich (Soquel/Soquel Drive),ELYXIR DISTRIBUTING,Soquel,Sierra Nevada Celebration Fresh Hop IPA,Sierra Nevada Celebration Fresh Hop IPA was not cleaned last cycle,
1168,tap change,Surf City Sandwich (Soquel/Soquel Drive),PREMIUM BEVERAGE,Soquel,Dust Bowl Brewing Therapist Imperial IPA,Dust Bowl Brewing Therapist Imperial IPA was not cleaned last cycle,
1169,tap change,Suzey Belen's (Oakdale/North 3),Donaghy,Oakdale,Firestone 805,Firestone 805 was not cleaned last cycle,
1170,tap change,Swiss Park (Newark/Mowry Ave),ANHEUSER-BUSCH BAY AREA SALES,Newark,Elysian Space Dust,Elysian Space Dust was not cleaned last cycle,
1171,tap change,Tahoe Arena (South Lake Tahoe/Rufus Allen),GOLDEN BRANDS - TRUCKEE,South Lake Tahoe,Alibi Pale Ale,Alibi Pale Ale was not cleaned last cycle,
1172,tap change,Tahoe Tap Haus (Tahoe City/N Lake),GOLDEN BRANDS - TRUCKEE,Tahoe City,Alibi Mr. Tartacular's Awkward Family Dinner,Alibi Mr. Tartacular's Awkward Family Dinner was not cleaned last cycle,
1173,tap change,Tahoe Tap Haus (Tahoe City/N Lake),MARKSTEIN BEVERAGE CO - SACTO (CA08),Tahoe City,Revision Blonde,Revision Blonde was not cleaned last cycle,
1174,tap change,Tahoe Tap Haus (Tahoe City/N Lake),MARKSTEIN BEVERAGE CO - SACTO (CA08),Tahoe City,Seismic Mega Thrust,Seismic Mega Thrust was not cleaned last cycle,
1175,tap change,Tahoe Tap Haus (Tahoe City/N Lake),SACCANI,Tahoe City,New Glory Mid Shaker Milkshake,New Glory Mid Shaker Milkshake was not cleaned last cycle,
1176,tap change,Tahoe Tap Haus (Tahoe City/N Lake),SACCANI,Tahoe City,Six Rivers Brewery Lady Hazy,Six Rivers Brewery Lady Hazy was not cleaned last cycle,
1177,tap change,Taste Of India (Yuba City/Colusa Hwy),MARKSTEIN BEVERAGE CO - SACTO,Yuba City,Modelo Especial,Modelo Especial was not cleaned last cycle,
1178,tap change,Tasty Subs (Sunnyvale/Lawrence),ANHEUSER-BUSCH BAY AREA SALES,Sunnyvale,Elysian Brewing Contact Haze,Elysian Brewing Contact Haze was not cleaned last cycle,
1179,tap change,Tasty Subs (Sunnyvale/Lawrence),ANHEUSER-BUSCH BAY AREA SALES,Sunnyvale,Shock Top Belgian White,Shock Top Belgian White was not cleaned last cycle,
1180,tap change,Tasty Subs (Sunnyvale/Lawrence),GOLDEN BRANDS - SAN JOSE,Sunnyvale,Firestone Luponic Distortion 13,Firestone Luponic Distortion 13 was not cleaned last cycle,
1181,tap change,Tequila Museo Mayahuel (Sacramento/K),MARKSTEIN BEVERAGE CO - SACTO,Sacramento,Modelo Negra,Modelo Negra was not cleaned last cycle,
1182,tap change,Thai Canteen (Sacramento/16Th),GOLDEN BRANDS - SACRAMENTO,Sacramento,Crispin Cider,Crispin Cider was not cleaned last cycle,
1183,tap change,The Avenue (Oakland/Telegraph),BAY AREA BEVERAGE,Oakland,Anchor Steam,Anchor Steam was not cleaned last cycle,
1184,tap change,The Capital Athletic Club (Sacramento/8Th),MARKSTEIN BEVERAGE CO - SACTO,Sacramento,Drakes 1500 Dry Hopped Pale Ale,Drakes 1500 Dry Hopped Pale Ale was not cleaned last cycle,
1185,tap change,The Capital Athletic Club (Sacramento/8Th),MARKSTEIN BEVERAGE CO - SACTO,Sacramento,Firestone Lager,Firestone Lager was not cleaned last cycle,
1186,tap change,The Cellar (Benecia/Stone),MARKSTEIN BEVERAGE CO - SOLANO,Benicia,Firestone 805,Firestone 805 was not cleaned last cycle,
1187,tap change,The Chefs Table (Rocklin/Lone Tree),BIKE DOG BREWING,Rocklin,Bike Dog Dog Years,Bike Dog Dog Years was not cleaned last cycle,
1188,tap change,The Chefs Table (Rocklin/Lone Tree),GOLDEN BRANDS - SACRAMENTO,Rocklin,Alpine Nelson IPA,Alpine Nelson IPA was not cleaned last cycle,
1189,tap change,The Chefs Table (Rocklin/Lone Tree),LOOMIS BASIN BREWING,Rocklin,Loomis Basin Robin Red Ale,Loomis Basin Robin Red Ale was not cleaned last cycle,
1190,tap change,The Chefs Table (Rocklin/Lone Tree),LOOMIS BASIN BREWING,Rocklin,Loomis Basin What Up Bro,Loomis Basin What Up Bro was not cleaned last cycle,
1191,tap change,The Chefs Table (Rocklin/Lone Tree),MARKSTEIN BEVERAGE CO - SACTO (CA08),Rocklin,Drake's Hays Beam Splitter,Drake's Hays Beam Splitter was not cleaned last cycle,
1192,tap change,The Chefs Table (Rocklin/Lone Tree),MARKSTEIN BEVERAGE CO - SACTO (CA08),Rocklin,Goose Island 2014 Bourbon Coffee Stout,Goose Island 2014 Bourbon Coffee Stout was not cleaned last cycle,
1193,tap change,The Chefs Table (Rocklin/Lone Tree),MARKSTEIN BEVERAGE CO - SACTO (CA08),Rocklin,Sierra Nevada Celebration,Sierra Nevada Celebration was not cleaned last cycle,
1194,tap change,The Chefs Table (Rocklin/Lone Tree),MARKSTEIN BEVERAGE CO - SACTO (CA08),Rocklin,Track 7 Brewing Left Eye Right Eye Double Dry-Hopped,Track 7 Brewing Left Eye Right Eye Double Dry-Hopped was not cleaned last cycle,
1195,tap change,The Chefs Table (Rocklin/Lone Tree),SACCANI,Rocklin,Modern Times Fruitlands Gose,Modern Times Fruitlands Gose was not cleaned last cycle,
1196,tap change,The Commons (Chico/Park),Farmers Brewing,Chico,Farmers Brewing,Farmers Brewing was not cleaned last cycle,
1197,tap change,The Commons (Chico/Park),SACCANI,Chico,Lead Dog Brewing,Lead Dog Brewing was not cleaned last cycle,
1198,tap change,The Commons (Chico/Park),SIERRA NEVADA,Chico,Sierra Nevada Hazy Little Thing,Sierra Nevada Hazy Little Thing was not cleaned last cycle,
1199,tap change,The Commons (Chico/Park),The Commons,Chico,Bare Bottle Coconut Donut,Bare Bottle Coconut Donut was not cleaned last cycle,
1200,tap change,The Commons (Chico/Park),The Commons,Chico,Flatland Brewing,Flatland Brewing was not cleaned last cycle,
1201,tap change,The Commons (Chico/Park),The Commons,Chico,Humble Sea,Humble Sea was not cleaned last cycle,
1202,tap change,The Commons (Chico/Park),The Commons,Chico,Jackrabbit Brewing,Jackrabbit Brewing was not cleaned last cycle,
1203,tap change,The Commons (Chico/Park),The Commons,Chico,Moonraker,Moonraker was not cleaned last cycle,
1204,tap change,The Commons (Chico/Park),The Commons,Chico,Urban Roots Brewery Fun Fare,Urban Roots Brewery Fun Fare was not cleaned last cycle,
1205,tap change,The Commons (Chico/Park),The Commons,Chico,Urban Roots Brewing,Urban Roots Brewing was not cleaned last cycle,
1206,tap change,The Crazy Horse (Nevada City/Commercial),SACCANI,Nevada City,Lagunita's Hazy Memory,Lagunita's Hazy Memory was not cleaned last cycle,
1207,tap change,The Crossroads BBQ (Carmel-By-The-Sea/Crossroads),ALTAMONT BEER WORKS,Carmel-By-The-Sea,Altamont Beer Works Basic Bitch,Altamont Beer Works Basic Bitch was not cleaned last cycle,
1208,tap change,The Crossroads BBQ (Carmel-By-The-Sea/Crossroads),ALTAMONT BEER WORKS,Carmel-By-The-Sea,Altamont Beer Works Rich Mahogany,Altamont Beer Works Rich Mahogany was not cleaned last cycle,
1209,tap change,The Crossroads BBQ (Carmel-By-The-Sea/Crossroads),ALVARADO STREET BREWING COMPANY,Carmel-By-The-Sea,Alvarado Street First City IPA,Alvarado Street First City IPA was not cleaned last cycle,
1210,tap change,The Crossroads BBQ (Carmel-By-The-Sea/Crossroads),The Crossroads BBQ,Carmel-By-The-Sea,Santa Cruz Cider Hopped Apple,Santa Cruz Cider Hopped Apple was not cleaned last cycle,
1211,tap change,The Flamingo House Social Club (Sacramento/K),SACCANI,Sacramento,New Glory Gummy Worms Pale Ale,New Glory Gummy Worms Pale Ale was not cleaned last cycle,
1212,tap change,The Foodie Cafe (Chico/Marauder),SIERRA NEVADA,Chico,Sierra Nevada Celebration,Sierra Nevada Celebration was not cleaned last cycle,
1213,tap change,The Fox Pub (Modesto/I),WINE WAREHOUSE (CA14),Modesto,North Coast Cranberry Quince,North Coast Cranberry Quince was not cleaned last cycle,
1214,tap change,The Fox Pub (Modesto/I),WINE WAREHOUSE (CA14),Modesto,Offshoot Beer Co. Retreat,Offshoot Beer Co. Retreat was not cleaned last cycle,
1215,tap change,The Golden Bear (Sacramento/K),BIKE DOG BREWING,Sacramento,Bike Dog White Paw Hard Seltzer,Bike Dog White Paw Hard Seltzer was not cleaned last cycle,
1216,tap change,The Golden Bear (Sacramento/K),MARKSTEIN BEVERAGE CO - SACTO,Sacramento,Sierra Nevada Hoppy Annivesary Ale,Sierra Nevada Hoppy Annivesary Ale was not cleaned last cycle,
1217,tap change,The Golden Bear (Sacramento/K),WINE WAREHOUSE,Sacramento,North Coast Red Seal Nitro,North Coast Red Seal Nitro was not cleaned last cycle,
1218,tap change,The Happy Viking (Yuba City/Plumas),GOLDEN BRANDS - BUTTE,Yuba City,Blue Moon White IPA,Blue Moon White IPA was not cleaned last cycle,
1219,tap change,The Happy Viking (Yuba City/Plumas),GOLDEN BRANDS - BUTTE,Yuba City,Coors Light,Coors Light was not cleaned last cycle,
1220,tap change,The Happy Viking (Yuba City/Plumas),GOLDEN BRANDS - BUTTE,Yuba City,Hop Valley Citrus Mistress,Hop Valley Citrus Mistress was not cleaned last cycle,
1221,tap change,The Happy Viking (Yuba City/Plumas),GOLDEN BRANDS - BUTTE,Yuba City,Karl Strauss Aurora Hoppyalis IPA,Karl Strauss Aurora Hoppyalis IPA was not cleaned last cycle,
1222,tap change,The Happy Viking (Yuba City/Plumas),MARKSTEIN BEVERAGE CO - SACTO (CA02),Yuba City,Ballast Point Sculpin IPA,Ballast Point Sculpin IPA was not cleaned last cycle,
1223,tap change,The Happy Viking (Yuba City/Plumas),MARKSTEIN BEVERAGE CO - SACTO (CA02),Yuba City,Bud Light,Bud Light was not cleaned last cycle,
1224,tap change,The Happy Viking (Yuba City/Plumas),MARKSTEIN BEVERAGE CO - SACTO (CA02),Yuba City,Device Brewery Curious,Device Brewery Curious was not cleaned last cycle,
1225,tap change,The Happy Viking (Yuba City/Plumas),MARKSTEIN BEVERAGE CO - SACTO (CA02),Yuba City,Rogue Dead Guy Ale,Rogue Dead Guy Ale was not cleaned last cycle,
1226,tap change,The Happy Viking (Yuba City/Plumas),MARKSTEIN BEVERAGE CO - SACTO (CA02),Yuba City,Rolling Rock,Rolling Rock was not cleaned last cycle,
1227,tap change,The Happy Viking (Yuba City/Plumas),MUSSETTER,Yuba City,SF Speakeasy Prohibition Ale,SF Speakeasy Prohibition Ale was not cleaned last cycle,
1228,tap change,The Happy Viking (Yuba City/Plumas),SACCANI,Yuba City,Belching Beaver Peanut Butter Latte,Belching Beaver Peanut Butter Latte was not cleaned last cycle,
1229,tap change,The Happy Viking (Yuba City/Plumas),SACCANI,Yuba City,Full Circle Brewing Creamzilla,Full Circle Brewing Creamzilla was not cleaned last cycle,
1230,tap change,The Happy Viking (Yuba City/Plumas),SACCANI,Yuba City,New Glory Wakey Wakey,New Glory Wakey Wakey was not cleaned last cycle,
1231,tap change,The Happy Viking (Yuba City/Plumas),SACCANI,Yuba City,North Coast Scrimshaw Pilsner,North Coast Scrimshaw Pilsner was not cleaned last cycle,
1232,tap change,The Happy Viking (Yuba City/Plumas),SACCANI,Yuba City,Pabst Blue Ribbon,Pabst Blue Ribbon was not cleaned last cycle,
1233,tap change,The Happy Viking (Yuba City/Plumas),WINE WAREHOUSE,Yuba City,Mother Earth Born Blonde,Mother Earth Born Blonde was not cleaned last cycle,
1234,tap change,The Jungle Bird (Sacramento/J),MARKSTEIN BEVERAGE CO - SACTO,Sacramento,Track 7 Brewing Spookys Lagoon,Track 7 Brewing Spookys Lagoon was not cleaned last cycle,
1235,tap change,The Kitchen at Commons East (Santa Clara/Augustine),WINE WAREHOUSE,Santa Clara,Coronado Leisure Lagoon Hazy Pale,Coronado Leisure Lagoon Hazy Pale was not cleaned last cycle,
1236,tap change,The Lab Bar & Grill (Chico/Cohasset),GOLDEN BRANDS - BUTTE,Chico,Fall River Spikes,Fall River Spikes was not cleaned last cycle,
1237,tap change,The Lab Bar & Grill (Chico/Cohasset),GOLDEN BRANDS - BUTTE,Chico,Knee Deep Brewing Galaxy on Fire,Knee Deep Brewing Galaxy on Fire was not cleaned last cycle,
1238,tap change,The Lab Bar & Grill (Chico/Cohasset),MARKSTEIN BEVERAGE CO - SACTO (CA02),Chico,Founders CBS,Founders CBS was not cleaned last cycle,
1239,tap change,The Lab Bar & Grill (Chico/Cohasset),MARKSTEIN BEVERAGE CO - SACTO (CA02),Chico,Founders Kbs,Founders Kbs was not cleaned last cycle,
1240,tap change,The Lab Bar & Grill (Chico/Cohasset),MARKSTEIN BEVERAGE CO - SACTO (CA02),Chico,Revision Brewing Das Fest,Revision Brewing Das Fest was not cleaned last cycle,
1241,tap change,The Lab Bar & Grill (Chico/Cohasset),MARKSTEIN BEVERAGE CO - SACTO (CA02),Chico,Russian River Pliny The Elder,Russian River Pliny The Elder was not cleaned last cycle,
1242,tap change,The Lab Bar & Grill (Chico/Cohasset),MUSSETTER,Chico,Boochcraft Kombucha,Boochcraft Kombucha was not cleaned last cycle,
1243,tap change,The Lab Bar & Grill (Chico/Cohasset),MUSSETTER,Chico,Henhouse,Henhouse was not cleaned last cycle,
1244,tap change,The Lab Bar & Grill (Chico/Cohasset),MUSSETTER,Chico,Maui Brewing Imperial Coconut Porter,Maui Brewing Imperial Coconut Porter was not cleaned last cycle,
1245,tap change,The Lab Bar & Grill (Chico/Cohasset),SACCANI,Chico,Belching Beaver Tijuana Sunshine,Belching Beaver Tijuana Sunshine was not cleaned last cycle,
1246,tap change,The Lab Bar & Grill (Chico/Cohasset),SACCANI,Chico,Eel River Raspberry,Eel River Raspberry was not cleaned last cycle,
1247,tap change,The Lab Bar & Grill (Chico/Cohasset),SACCANI,Chico,Lagunitas Lagur,Lagunitas Lagur was not cleaned last cycle,
1248,tap change,The Lab Bar & Grill (Chico/Cohasset),SACCANI,Chico,Six Rivers Brewery Macadamia Nut Porter,Six Rivers Brewery Macadamia Nut Porter was not cleaned last cycle,
1249,tap change,The Lab Bar & Grill (Chico/Cohasset),SACCANI,Chico,Slo Brew Secret Stash,Slo Brew Secret Stash was not cleaned last cycle,
1250,tap change,The Lab Bar & Grill (Chico/Cohasset),SIERRA NEVADA,Chico,Sierra Nevada Celebration,Sierra Nevada Celebration was not cleaned last cycle,
1251,tap change,The Lab Bar & Grill (Chico/Cohasset),SIERRA NEVADA,Chico,Sierra Nevada Estate,Sierra Nevada Estate was not cleaned last cycle,
1252,tap change,The Lab Bar & Grill (Chico/Cohasset),SIERRA NEVADA,Chico,Sierra Nevada Hazy Little Thing IPA,Sierra Nevada Hazy Little Thing IPA was not cleaned last cycle,
1253,tap change,The Lodge (Truckee/Northwoods),GOLDEN BRANDS - TRUCKEE,Truckee,Deschutes Black Butte Porter,Deschutes Black Butte Porter was not cleaned last cycle,
1254,tap change,The Lodge (Truckee/Northwoods),MARKSTEIN BEVERAGE CO - SACTO (CA08),Truckee,Kona Brewing Longboard,Kona Brewing Longboard was not cleaned last cycle,
1255,tap change,The Lost Dutchman (Chico/Lost Dutchman),MUSSETTER,Chico,2 Towns Ciderhouse,2 Towns Ciderhouse was not cleaned last cycle,
1256,tap change,The Lost Dutchman (Chico/Lost Dutchman),MUSSETTER,Chico,Left Hand Brewing,Left Hand Brewing was not cleaned last cycle,
1257,tap change,The Lost Dutchman (Chico/Lost Dutchman),SACCANI,Chico,Cigar City Brewing,Cigar City Brewing was not cleaned last cycle,
1258,tap change,The Lost Dutchman (Chico/Lost Dutchman),SACCANI,Chico,New Glory,New Glory was not cleaned last cycle,
1259,tap change,The Lost Dutchman (Chico/Lost Dutchman),SACCANI,Chico,New Glory Astro Haze,New Glory Astro Haze was not cleaned last cycle,
1260,tap change,The Lost Dutchman (Chico/Lost Dutchman),SACCANI,Chico,New Glory Lambo Leg Lock,New Glory Lambo Leg Lock was not cleaned last cycle,
1261,tap change,The Lost Dutchman (Chico/Lost Dutchman),SACCANI,Chico,Oskar Blues,Oskar Blues was not cleaned last cycle,
1262,tap change,The Lost Dutchman (Chico/Lost Dutchman),SACCANI,Chico,Trumer Pils,Trumer Pils was not cleaned last cycle,
1263,tap change,The Lost Dutchman (Chico/Lost Dutchman),SECRET TRAIL BREWING,Chico,Secret Trail Hundinator,Secret Trail Hundinator was not cleaned last cycle,
1264,tap change,The Lost Dutchman (Chico/Lost Dutchman),SIERRA NEVADA,Chico,Sierra Nevada Who This Be,Sierra Nevada Who This Be was not cleaned last cycle,
1265,tap change,The Lost Dutchman (Chico/Lost Dutchman),WINE WAREHOUSE,Chico,New Holland Brewing,New Holland Brewing was not cleaned last cycle,
1266,tap change,The Mountain Room (Yosemite/Yosemite Lodge),Donaghy,Yosemite,Dust Bowl Brewing Lager Taco Truck,Dust Bowl Brewing Lager Taco Truck was not cleaned last cycle,
1267,tap change,The Pizza Joint (Nevada City/Commercial),MARKSTEIN BEVERAGE CO - SACTO (CA08),Nevada City,Elysian Brewing Space Dust,Elysian Brewing Space Dust was not cleaned last cycle,
1268,tap change,The Pour House (Chico/W East),MARKSTEIN BEVERAGE CO - SACTO (CA02),Chico,Russian River Pliny The Elder,Russian River Pliny The Elder was not cleaned last cycle,
1269,tap change,The Pour House (Grass Valley/W Main),SACCANI,Grass Valley,Latitude 33 Honey Hips,Latitude 33 Honey Hips was not cleaned last cycle,
1270,tap change,The Pour House (Grass Valley/W Main),SACCANI,Grass Valley,Modern Times Orderville,Modern Times Orderville was not cleaned last cycle,
1271,tap change,The Ridge Golf Course (Auburn/Golf Course),CROOKED LANE BREWING,Auburn,Crooked Lane Brewing Isu Pibu,Crooked Lane Brewing Isu Pibu was not cleaned last cycle,
1272,tap change,The Ridge Golf Course (Auburn/Golf Course),CROOKED LANE BREWING,Auburn,Crooked Lane Brewing SR 16 DIPA,Crooked Lane Brewing SR 16 DIPA was not cleaned last cycle,
1273,tap change,The River Mill (French Camp/West Bowman),Donaghy,French Camp,Elysian Space Dust IPA,Elysian Space Dust IPA was not cleaned last cycle,
1274,tap change,The River Mill (French Camp/West Bowman),Donaghy,French Camp,Firestone Walker Mind Haze,Firestone Walker Mind Haze was not cleaned last cycle,
1275,tap change,The River Mill (French Camp/West Bowman),Donaghy,French Camp,Stella Artois Belgium,Stella Artois Belgium was not cleaned last cycle,
1276,tap change,The Rock of Twain Harte (Twain Harte/Fuller),Donaghy,Twain Harte,Dust Bowl Peace Love Haze,Dust Bowl Peace Love Haze was not cleaned last cycle,
1277,tap change,The Ugly Mug (Soquel/Soquel Drive),DISCRETION BREWING,Soquel,Discretion Brewing,Discretion Brewing was not cleaned last cycle,
1278,tap change,The Ugly Mug (Soquel/Soquel Drive),DISCRETION BREWING,Soquel,Discretion Brewing Uncle Dave's Rye IPA,Discretion Brewing Uncle Dave's Rye IPA was not cleaned last cycle,
1279,tap change,The Waterboy (Sacramento/Capitol),MARKSTEIN BEVERAGE CO - SACTO,Sacramento,Fort Point Westfalia,Fort Point Westfalia was not cleaned last cycle,
1280,tap change,The Wine House (Carmel Valley/East Carmel Valley),DISCRETION BREWING,Carmel Valley,Discretion Brewing Hi Citra,Discretion Brewing Hi Citra was not cleaned last cycle,
1281,tap change,The Wine House (Carmel Valley/East Carmel Valley),WINE WAREHOUSE (CA12),Carmel Valley,Coronado Leisure Lagoon Hazy Pale,Coronado Leisure Lagoon Hazy Pale was not cleaned last cycle,
1282,tap change,The Wine House (Carmel Valley/East Carmel Valley),WINE WAREHOUSE (CA12),Carmel Valley,North Coast Pranqster,North Coast Pranqster was not cleaned last cycle,
1283,tap change,Tj's Tavern (Vacaville/Main St),SACCANI,Vacaville,Lagunitas Sumpin' Easy Ale,Lagunitas Sumpin' Easy Ale was not cleaned last cycle,
1284,tap change,Tofanellis (Grass Valley/W Main),SACCANI,Grass Valley,Lagunitas Ipa,Lagunitas Ipa was not cleaned last cycle,
1285,tap change,Togos (Sunnyvale/Crossman),ANHEUSER-BUSCH BAY AREA SALES,Sunnyvale,Goose Island IPA,Goose Island IPA was not cleaned last cycle,
1286,tap change,Town House Lounge (Vallejo/Georgia),SACCANI,Vallejo,Lagunitas Ipa,Lagunitas Ipa was not cleaned last cycle,
1287,tap change,Trademark Pizza (Roseville/Eureka),MARKSTEIN BEVERAGE CO - SACTO (CA08),Roseville,Fort Point KSA,Fort Point KSA was not cleaned last cycle,
1288,tap change,Trailblazer Craft Pizza And Brews (Grass Valley/Johnson Place),CROOKED LANE BREWING,Grass Valley,Crooked Lane Iso Pibu,Crooked Lane Iso Pibu was not cleaned last cycle,
