,distributor,serviceable,distactive,locid,city,address1,zip,tapname,bid,zonevalue,area,did,client,clientNumber,recurDescription,quantity,dist_tap_audit,brewery_dist_audit
16443,WINE WAREHOUSE (CA13),True,True,1093993,San Francisco,823 Geary St,94109,Young's Double Chocolate,1060627,CA13,,123,Rum & Sugar (San Francisco/Geary),352696.0,Access code to Padlock : 1975,1,,
16444,WINE WAREHOUSE (CA13),True,True,1053617,San Francisco,83 Minna St,94105,Almanac Raspberry Sunshine,1091931,CA13,,123,Anchor and Hope (San Francisco/Minna),334209.0,"Hailey (Bar Manager) - 415-501-9100
Access time 7:30am",1,,
16445,WINE WAREHOUSE (CA13),True,True,1085511,San Francisco,88 Division St,94103,Brouwerij Duchesse De Bourgogne,2705,CA13,,123,Saap Ver (San Francisco/Division),354070.0,11am access,1,,
16446,WINE WAREHOUSE (CA13),True,True,1085511,San Francisco,88 Division St,94103,Coronado Brewing Company Islander IPA,1057338,CA13,,123,Saap Ver (San Francisco/Division),354070.0,11am access,1,,
16447,WINE WAREHOUSE (CA13),True,True,1085511,San Francisco,88 Division St,94103,Mother Earth Boo Koo Ipa,1057380,CA13,,123,Saap Ver (San Francisco/Division),354070.0,11am access,1,,
16448,WINE WAREHOUSE (CA13),True,True,1085511,San Francisco,88 Division St,94103,Mother Earth Brew Imperial Peanut Butter Stout,1142215,CA13,,123,Saap Ver (San Francisco/Division),354070.0,11am access,1,,
16449,WINE WAREHOUSE (CA13),True,True,1085511,San Francisco,88 Division St,94103,Singha Beer,6947,CA13,,123,Saap Ver (San Francisco/Division),354070.0,11am access,1,,
16450,WINE WAREHOUSE (CA13),True,True,1076604,San Francisco,99 Harding Rd,94132,Offshoot Beer Co. Double Hazy,1182310,CA13,,123,TPC Harding Park (San Francisco/Harding),344722.0,6am access,1,,
16451,WINE WAREHOUSE (CA14),True,True,1041897,Lodi,14 S School St Ste A,95240,Allagash River Trip,1153934,CA14,,1001430,Brix & Hops Tasting Room (Lodi/S School),351227.0,"Be there at 11am - Call Ahead
209-629-5542 stephanie",1,x,x
16452,WINE WAREHOUSE (CA14),True,True,1041897,Lodi,14 S School St Ste A,95240,Anderson Valley Grand Cru,7927,CA14,,1001430,Brix & Hops Tasting Room (Lodi/S School),351227.0,"Be there at 11am - Call Ahead
209-629-5542 stephanie",1,,
16453,WINE WAREHOUSE (CA14),True,True,1041897,Lodi,14 S School St Ste A,95240,Mother Earth Brew Cali Creamin,1054121,CA14,,1001430,Brix & Hops Tasting Room (Lodi/S School),351227.0,"Be there at 11am - Call Ahead
209-629-5542 stephanie",1,,
16454,WINE WAREHOUSE (CA14),True,True,1041897,Lodi,14 S School St Ste A,95240,The Hop Concept Take On Anything,1187445,CA14,,1001430,Brix & Hops Tasting Room (Lodi/S School),351227.0,"Be there at 11am - Call Ahead
209-629-5542 stephanie",1,,
16455,WINE WAREHOUSE (CA14),True,True,1058936,Manteca,1464 W Yosemite Ave,95337,Almanac Beer Company,1055465,CA14,,1001430,Shooters Wings & Things (Manteca/W Yosemite),359263.0,,1,,
16456,WINE WAREHOUSE (CA14),True,True,1042656,Merced,315 W Main St,95340,Abita Mardi Gras Bock,1054471,CA14,,1001430,17th Street Public House (Merced/W Main),346322.0,Earliest access is 12pm,1,x,x
16457,WINE WAREHOUSE (CA14),True,True,1042656,Merced,315 W Main St,95340,Anderson Valley Barney Flats,5177,CA14,,1001430,17th Street Public House (Merced/W Main),346322.0,Earliest access is 12pm,1,,
16458,WINE WAREHOUSE (CA14),True,True,1042656,Merced,315 W Main St,95340,Coronado Salty Crew Blonde,1210847,CA14,,1001430,17th Street Public House (Merced/W Main),346322.0,Earliest access is 12pm,1,x,x
16459,WINE WAREHOUSE (CA14),True,True,1042656,Merced,315 W Main St,95340,Mother Earth Cali Creaming,1057729,CA14,,1001430,17th Street Public House (Merced/W Main),346322.0,Earliest access is 12pm,1,,
16460,WINE WAREHOUSE (CA14),True,True,1077114,Merced,432 W Main St,95340,Brouwerij Duchesse De Bourgogne,2705,CA14,,1001430,The Partisan (Merced/W Main),356501.0,"Closed Mondays - Alarm Code 1204
Call Vanessa for Access 209-631-5776
OR RC for Access 209-386-2544
OR Tim (209) 777-4746
Call the morning of service
thepartisanmercedca@gmail.com (updated 10/3/19)",1,,
16461,WINE WAREHOUSE (CA14),True,True,1077114,Merced,432 W Main St,95340,East Brother Beer Company,1167023,CA14,,1001430,The Partisan (Merced/W Main),356501.0,"Closed Mondays - Alarm Code 1204
Call Vanessa for Access 209-631-5776
OR RC for Access 209-386-2544
OR Tim (209) 777-4746
Call the morning of service
thepartisanmercedca@gmail.com (updated 10/3/19)",1,,
16462,WINE WAREHOUSE (CA14),True,True,1077114,Merced,432 W Main St,95340,Flying Dog Doggy Style,2733,CA14,,1001430,The Partisan (Merced/W Main),356501.0,"Closed Mondays - Alarm Code 1204
Call Vanessa for Access 209-631-5776
OR RC for Access 209-386-2544
OR Tim (209) 777-4746
Call the morning of service
thepartisanmercedca@gmail.com (updated 10/3/19)",1,,
16463,WINE WAREHOUSE (CA14),True,True,1077114,Merced,432 W Main St,95340,Humboldt Hemp Ale,1056155,CA14,,1001430,The Partisan (Merced/W Main),356501.0,"Closed Mondays - Alarm Code 1204
Call Vanessa for Access 209-631-5776
OR RC for Access 209-386-2544
OR Tim (209) 777-4746
Call the morning of service
thepartisanmercedca@gmail.com (updated 10/3/19)",1,x,x
16464,WINE WAREHOUSE (CA14),True,True,1077114,Merced,432 W Main St,95340,Mother Earth Cali Creaming,1057729,CA14,,1001430,The Partisan (Merced/W Main),356501.0,"Closed Mondays - Alarm Code 1204
Call Vanessa for Access 209-631-5776
OR RC for Access 209-386-2544
OR Tim (209) 777-4746
Call the morning of service
thepartisanmercedca@gmail.com (updated 10/3/19)",1,,
16465,WINE WAREHOUSE (CA14),True,True,1077114,Merced,432 W Main St,95340,North Coast Scrimshaw,3466,CA14,,1001430,The Partisan (Merced/W Main),356501.0,"Closed Mondays - Alarm Code 1204
Call Vanessa for Access 209-631-5776
OR RC for Access 209-386-2544
OR Tim (209) 777-4746
Call the morning of service
thepartisanmercedca@gmail.com (updated 10/3/19)",1,,
16466,WINE WAREHOUSE (CA14),True,True,1077114,Merced,432 W Main St,95340,Offshoot Beer Co.,1047882,CA14,,1001430,The Partisan (Merced/W Main),356501.0,"Closed Mondays - Alarm Code 1204
Call Vanessa for Access 209-631-5776
OR RC for Access 209-386-2544
OR Tim (209) 777-4746
Call the morning of service
thepartisanmercedca@gmail.com (updated 10/3/19)",1,,
16467,WINE WAREHOUSE (CA14),True,True,1077114,Merced,432 W Main St,95340,Weihenstephan Brauerei,1119743,CA14,,1001430,The Partisan (Merced/W Main),356501.0,"Closed Mondays - Alarm Code 1204
Call Vanessa for Access 209-631-5776
OR RC for Access 209-386-2544
OR Tim (209) 777-4746
Call the morning of service
thepartisanmercedca@gmail.com (updated 10/3/19)",1,,
16468,WINE WAREHOUSE (CA14),True,True,1042655,Merced,510 W Main Street,95340,Clown Shoes Undead Party Crasher,3783,CA14,,1001430,Five Ten Bistro (Merced/W Main),,,1,,
16469,WINE WAREHOUSE (CA14),True,True,1042655,Merced,510 W Main Street,95340,New Holland Dragons Milk,1063148,CA14,,1001430,Five Ten Bistro (Merced/W Main),,,1,x,x
16470,WINE WAREHOUSE (CA14),True,True,1042655,Merced,510 W Main Street,95340,North Coast Pranqster Golden Ale,1205380,CA14,,1001430,Five Ten Bistro (Merced/W Main),,,1,,
16471,WINE WAREHOUSE (CA14),True,True,1042655,Merced,510 W Main Street,95340,North Coast Scrimshaw,3466,CA14,,1001430,Five Ten Bistro (Merced/W Main),,,1,,
16472,WINE WAREHOUSE (CA14),True,True,1042655,Merced,510 W Main Street,95340,North Coast Stellar IPA,9266,CA14,,1001430,Five Ten Bistro (Merced/W Main),,,1,,
16473,WINE WAREHOUSE (CA14),True,True,1041909,Modesto,1001 10Th St,95354,Coronado Stay Coastal,1032765,CA14,,1001430,Ralston's Goat (Modesto/10Th),353855.0,Tues 8:30-10:30 access,1,,
16474,WINE WAREHOUSE (CA14),True,True,1041901,Modesto,1022 11th St,95354,Coronado South Of The Pier West Coast Ipa,1212895,CA14,,1001430,Commonwealth (Modesto/11th),347441.0,"someone on site 8am
access between 8am-11am",1,x,x
16475,WINE WAREHOUSE (CA14),True,True,1041901,Modesto,1022 11th St,95354,North Coast Pranqster,1055886,CA14,,1001430,Commonwealth (Modesto/11th),347441.0,"someone on site 8am
access between 8am-11am",1,x,x
16476,WINE WAREHOUSE (CA14),True,True,1077840,Modesto,1028 11Th St,95354,Anderson Valley Boont Amber,3467,CA14,,1001430,St Stans Brewing (Modesto/11th),358542.0,"Opens at 5 on Tue
Thur, Fri, Sat. 9:30-11am",1,,
16477,WINE WAREHOUSE (CA14),True,True,1077840,Modesto,1028 11Th St,95354,Port Brewing Santas Little Helper,1019929,CA14,,1001430,St Stans Brewing (Modesto/11th),358542.0,"Opens at 5 on Tue
Thur, Fri, Sat. 9:30-11am",1,,
16478,WINE WAREHOUSE (CA14),True,True,1041905,Modesto,1111 I St Ste 103,95354,Mother Earth Boo Koo Ipa,1057380,CA14,,1001430,The Fox Pub (Modesto/I),339422.0,access between 10am and 12pm OR 2:30pm and 4:00pm,1,,
16479,WINE WAREHOUSE (CA14),True,True,1041905,Modesto,1111 I St Ste 103,95354,The Bruery Brazo Brazo,1210434,CA14,,1001430,The Fox Pub (Modesto/I),339422.0,access between 10am and 12pm OR 2:30pm and 4:00pm,1,x,x
16480,WINE WAREHOUSE (CA14),True,True,1077173,Modesto,1809 Mchenry Ave B,95350,Coronado Mermaid's Red,2691,CA14,,1001430,Kimoto Sake And Sushi (Modesto/McHenry),353691.0,"Clean and Bill Sapporo at this location
bmdodge@gmail.com Brandon 209 230 6313 mon - fri 2pm- 4pm best time",1,x,x
16481,WINE WAREHOUSE (CA14),True,True,1077173,Modesto,1809 Mchenry Ave B,95350,Hop Concept Hop Freshener Tropical Juicy,1135095,CA14,,1001430,Kimoto Sake And Sushi (Modesto/McHenry),353691.0,"Clean and Bill Sapporo at this location
bmdodge@gmail.com Brandon 209 230 6313 mon - fri 2pm- 4pm best time",1,,
16482,WINE WAREHOUSE (CA14),True,True,1077826,Modesto,2307 Oakdale Rd,95355,Abita Purple Haze,15416,CA14,,1001430,Rivets American Grill (Modesto/Oakdale),347776.0,7:15 access,1,,
16483,WINE WAREHOUSE (CA14),True,True,1077826,Modesto,2307 Oakdale Rd,95355,North Coast Old Rasputin,3121,CA14,,1001430,Rivets American Grill (Modesto/Oakdale),347776.0,7:15 access,1,,
16484,WINE WAREHOUSE (CA14),True,True,1041903,Modesto,3313 Mchenry Ave,95350,Port Brewing,1037092,CA14,,1001430,P Wexfords Pub (Modesto/McHenry),,,1,,
16485,WINE WAREHOUSE (CA14),True,True,1077133,Modesto,3401 Dale Rd Bld C,95356,North Coast Old Rasputin,3121,CA14,,1001430,2M - Johnnys Italian by Carinos (Modesto/Dale),348328.0,"9am access time.

51 taps in use, only first tap on the top left is in use along with the bottom 50.",1,,
16486,WINE WAREHOUSE (CA14),True,True,1041912,Murphys,191 Main St,95247,Allagash White Ale,1059497,CA14,,1001430,Alchemy Cafe (Murphys/Main),354593.0,"Mon-Thur 2pm
Fri 8am-10am
Contact Travis for access 209-213-8152",1,,
16487,WINE WAREHOUSE (CA14),True,True,1041912,Murphys,191 Main St,95247,Chimay Belgium Ale,2653,CA14,,1001430,Alchemy Cafe (Murphys/Main),354593.0,"Mon-Thur 2pm
Fri 8am-10am
Contact Travis for access 209-213-8152",1,,
16488,WINE WAREHOUSE (CA14),True,True,1041912,Murphys,191 Main St,95247,North Coast Cranberry,1159678,CA14,,1001430,Alchemy Cafe (Murphys/Main),354593.0,"Mon-Thur 2pm
Fri 8am-10am
Contact Travis for access 209-213-8152",1,,
16489,WINE WAREHOUSE (CA14),True,True,1041912,Murphys,191 Main St,95247,North Coast Old Rasputin,3121,CA14,,1001430,Alchemy Cafe (Murphys/Main),354593.0,"Mon-Thur 2pm
Fri 8am-10am
Contact Travis for access 209-213-8152",1,,
16490,WINE WAREHOUSE (CA14),True,True,1041915,Murphys,402 Main St Ste H,95247,Almanac Vibes Pilsner,1100436,CA14,,1001430,V Restaurant & Bar (Murphys/Main),358225.0,,1,,
16491,WINE WAREHOUSE (CA14),True,True,1041915,Murphys,402 Main St Ste H,95247,Coronado Orange Wheat,8728,CA14,,1001430,V Restaurant & Bar (Murphys/Main),358225.0,,1,,
16492,WINE WAREHOUSE (CA14),True,True,1041915,Murphys,402 Main St Ste H,95247,East Brothers Oatmeal Stout,1073678,CA14,,1001430,V Restaurant & Bar (Murphys/Main),358225.0,,1,,
16493,WINE WAREHOUSE (CA14),True,True,1041915,Murphys,402 Main St Ste H,95247,Offshoot Relax It's Just Hazy IPA,1059177,CA14,,1001430,V Restaurant & Bar (Murphys/Main),358225.0,,1,,
16494,WINE WAREHOUSE (CA14),True,True,1041914,Murphys,457 Main St,95247,Allagash Tripel,4398,CA14,,1001430,Murphys Historical Hotel (Murphys/Main),342942.0,brian@murphyshotel.com (updated 10/3/19),1,,
16495,WINE WAREHOUSE (CA14),True,True,1041914,Murphys,457 Main St,95247,Mother Earth Cali Creaming,1057729,CA14,,1001430,Murphys Historical Hotel (Murphys/Main),342942.0,brian@murphyshotel.com (updated 10/3/19),1,,
16496,WINE WAREHOUSE (CA14),True,True,1041914,Murphys,457 Main St,95247,North Coast Scrimshaw,3466,CA14,,1001430,Murphys Historical Hotel (Murphys/Main),342942.0,brian@murphyshotel.com (updated 10/3/19),1,,
16497,WINE WAREHOUSE (CA14),True,True,1111189,Newman,1501 Main St,93560,Almanac Beer Company Love Hazy IPA,1147295,CA14,,1001430,Old Corner Bar (Newman/Main),,"access time 2:45pm
209-609-9305 Dan
call or text Jada a day before or 1hr before showing up 2098826627
secondary contact Brandon: 2093803549 call or text 1hr before showing up or a day before",1,x,x
16498,WINE WAREHOUSE (CA14),True,True,1078928,Oakdale,10461 Valley Home Rd,95361,Coronado Mermaid's Red,2691,CA14,,1001430,Shively's Bar And Grill (Oakdale/Valley Home),358348.0,"Clean lines on a 4 week cycle
Tue/Fri 9am only
Mike 209-764-8177 
Wed is also ok if you give him a heads up",1,x,x
16499,WINE WAREHOUSE (CA14),True,True,1078928,Oakdale,10461 Valley Home Rd,95361,Einstok Olgerd Iceland Toasted,1189384,CA14,,1001430,Shively's Bar And Grill (Oakdale/Valley Home),358348.0,"Clean lines on a 4 week cycle
Tue/Fri 9am only
Mike 209-764-8177 
Wed is also ok if you give him a heads up",1,x,x
16500,WINE WAREHOUSE (CA14),True,True,1078928,Oakdale,10461 Valley Home Rd,95361,North Coast Brewing Scrimshaw,1203127,CA14,,1001430,Shively's Bar And Grill (Oakdale/Valley Home),358348.0,"Clean lines on a 4 week cycle
Tue/Fri 9am only
Mike 209-764-8177 
Wed is also ok if you give him a heads up",1,,
16501,WINE WAREHOUSE (CA14),True,True,1041920,Stockton,2113 Pacific Ave,95204,Ozv Cabernet Sauvignon,1108620,CA14,,1001430,Mile Wine Company (Stockton/Pacific Ave),354598.0,"Tues-Fri 2-4pm
Sofia 408-836-9626
CLOSED Mondays",1,,
16502,WINE WAREHOUSE (CA14),True,True,1041920,Stockton,2113 Pacific Ave,95204,Rekorderlig Strawberry Lime Cider,1145769,CA14,,1001430,Mile Wine Company (Stockton/Pacific Ave),354598.0,"Tues-Fri 2-4pm
Sofia 408-836-9626
CLOSED Mondays",1,,
16503,WINE WAREHOUSE (CA14),True,True,1041920,Stockton,2113 Pacific Ave,95204,Sea Dog Wild Blueberry,3288,CA14,,1001430,Mile Wine Company (Stockton/Pacific Ave),354598.0,"Tues-Fri 2-4pm
Sofia 408-836-9626
CLOSED Mondays",1,,
16504,WINE WAREHOUSE (CA14),True,True,1041920,Stockton,2113 Pacific Ave,95204,Steam Cider Raspberry Apple Cider,1134327,CA14,,1001430,Mile Wine Company (Stockton/Pacific Ave),354598.0,"Tues-Fri 2-4pm
Sofia 408-836-9626
CLOSED Mondays",1,,
16505,WINE WAREHOUSE (CA14),True,True,1049678,Stockton,236 Lincoln Ave,95203,North Coast Scrimshaw,3466,CA14,,1001430,Market Tavern (Stockton/Lincoln),345150.0,7-10am Preferred,1,,
16506,WINE WAREHOUSE (CA14),True,True,1101515,Tracy,1035 Central Ave,95376,Coronado Weekend Vibes,1114922,CA14,,1001430,Tracy Thai (Tracy/N Central),356891.0,"3pm access
510-388-9703 - Call to access
510-388-9249 - 2ndary contact #",1,,
16507,WINE WAREHOUSE (CA14),True,True,1101515,Tracy,1035 Central Ave,95376,Singha Beer,6947,CA14,,1001430,Tracy Thai (Tracy/N Central),356891.0,"3pm access
510-388-9703 - Call to access
510-388-9249 - 2ndary contact #",1,,
16508,WINE WAREHOUSE (CA14),True,True,1053893,Tracy,600 N Central Ave,95376,Mother Earth Brew  Sin Tax,7938,CA14,,1001430,Helm's Ale House (Tracy/N Central),344982.0,"Mon-Thur open at 3pm. Access time 2pm.
Friday open at 11:30am. Access is 10am.",1,,
16509,WINE WAREHOUSE (CA14),True,True,1101675,Turlock,100 West Main St,95380,Anderson Valley Bourbon Barrel Stout,4137,CA14,,1001430,First & Main Bistro (Turlock/W Main),358392.0,acess time 8am,1,,
16510,WINE WAREHOUSE (CA14),True,True,1101675,Turlock,100 West Main St,95380,North Coast Red Seal,3143,CA14,,1001430,First & Main Bistro (Turlock/W Main),358392.0,acess time 8am,1,,
16511,WINE WAREHOUSE (CA14),True,True,1101675,Turlock,100 West Main St,95380,Stem Cider,1065984,CA14,,1001430,First & Main Bistro (Turlock/W Main),358392.0,acess time 8am,1,,
16512,WINE WAREHOUSE (CA14),True,True,1101675,Turlock,100 West Main St,95380,The Bruery Terreux Goses Are Red,1174539,CA14,,1001430,First & Main Bistro (Turlock/W Main),358392.0,acess time 8am,1,,
16513,WINE WAREHOUSE (CA14),True,True,1083327,Turlock,1801 Colorado Ave Ste 190,95382,East Brother Beer Company Bo Pils,1066123,CA14,,1001430,Toscana's at the Tower (Turlock/Colorado),348144.0,,1,x,x
16514,WINE WAREHOUSE (CA14),True,True,1080951,Turlock,234 E Main St,95380,Abita Purple Haze,15416,CA14,,1001430,Bistro 234 (Turlock/E Main),302293.0,10am access,1,,
16515,WINE WAREHOUSE (CA15),True,True,1042632,Clovis,1315 Shaw Ave,93612,Almanac Mapache,1213012,CA15,,1002400,B C's Pizza and Beer (Clovis/Shaw),348258.0,,1,x,x
16516,WINE WAREHOUSE (CA15),True,True,1042632,Clovis,1315 Shaw Ave,93612,Brouwerij Gulden Draak,4878,CA15,,1002400,B C's Pizza and Beer (Clovis/Shaw),348258.0,,1,x,x
16517,WINE WAREHOUSE (CA15),True,True,1042632,Clovis,1315 Shaw Ave,93612,Bruery Terreux Cordial,1213011,CA15,,1002400,B C's Pizza and Beer (Clovis/Shaw),348258.0,,1,x,x
16518,WINE WAREHOUSE (CA15),True,True,1042632,Clovis,1315 Shaw Ave,93612,Gulden Draak Quad,4191,CA15,,1002400,B C's Pizza and Beer (Clovis/Shaw),348258.0,,1,,
16519,WINE WAREHOUSE (CA15),True,True,1042632,Clovis,1315 Shaw Ave,93612,Gulden Draak Smoke Triple Ipa,1209473,CA15,,1002400,B C's Pizza and Beer (Clovis/Shaw),348258.0,,1,x,
16520,WINE WAREHOUSE (CA15),True,True,1042632,Clovis,1315 Shaw Ave,93612,Gulden Draak Stout,1213013,CA15,,1002400,B C's Pizza and Beer (Clovis/Shaw),348258.0,,1,x,
16521,WINE WAREHOUSE (CA15),True,True,1042632,Clovis,1315 Shaw Ave,93612,Lost Abbey Bat Out Of Hell,1067070,CA15,,1002400,B C's Pizza and Beer (Clovis/Shaw),348258.0,,1,,
16522,WINE WAREHOUSE (CA15),True,True,1042632,Clovis,1315 Shaw Ave,93612,Lost Abbey Citrus Sin,1108892,CA15,,1002400,B C's Pizza and Beer (Clovis/Shaw),348258.0,,1,,
16523,WINE WAREHOUSE (CA15),True,True,1042632,Clovis,1315 Shaw Ave,93612,The Bruery Anniversary,8150,CA15,,1002400,B C's Pizza and Beer (Clovis/Shaw),348258.0,,1,,
16524,WINE WAREHOUSE (CA15),True,True,1042632,Clovis,1315 Shaw Ave,93612,Upland Brewing Co Kindred,1212106,CA15,,1002400,B C's Pizza and Beer (Clovis/Shaw),348258.0,,1,x,x
16525,WINE WAREHOUSE (CA15),True,True,1077517,Fresno,1440 E Champlain Dr Ste 106,93720,Anderson Valley Boont Amber,3467,CA15,,1002400,Vino Grille & Spirits (Fresno/E Champlain),354830.0,,1,,
16526,WINE WAREHOUSE (CA15),True,True,1077517,Fresno,1440 E Champlain Dr Ste 106,93720,Coronado Early Bird,1046279,CA15,,1002400,Vino Grille & Spirits (Fresno/E Champlain),354830.0,,1,,
16527,WINE WAREHOUSE (CA15),True,True,1077517,Fresno,1440 E Champlain Dr Ste 106,93720,North Coast Scrimshaw Pilsner,1057033,CA15,,1002400,Vino Grille & Spirits (Fresno/E Champlain),354830.0,,1,,
16528,WINE WAREHOUSE (CA15),True,True,1077518,Fresno,2257 W Shaw Ave,93711,Almanac True Kolsh,1138937,CA15,,1002400,The Annex Kitchen (Fresno/W Shaw),354761.0,,1,,
16529,WINE WAREHOUSE (CA15),True,True,1042648,Fresno,6731 N Palm Ave,93704,Hitachino Nest Beer,1067065,CA15,,1002400,Tamari Robatayaki & Whisky Bar (Fresno/N Palm),354795.0,Access 11am,1,,
16530,WINE WAREHOUSE (CA15),True,True,1042648,Fresno,6731 N Palm Ave,93704,Hitachino White,1067064,CA15,,1002400,Tamari Robatayaki & Whisky Bar (Fresno/N Palm),354795.0,Access 11am,1,,
16531,WINE WAREHOUSE (CA15),True,True,1059799,Fresno,6755 N Palm Ave,93704,Almanac Love Hazy IPA,1092281,CA15,,1002400,Tabachinas Cocina (Fresno/N Palm),355764.0,,1,,
16532,WINE WAREHOUSE (CA15),True,True,1059799,Fresno,6755 N Palm Ave,93704,North Coast Red Seal,3143,CA15,,1002400,Tabachinas Cocina (Fresno/N Palm),355764.0,,1,,
16533,WINE WAREHOUSE (CA15),True,True,1059799,Fresno,6755 N Palm Ave,93704,Uinta Baba Black Lager,2694,CA15,,1002400,Tabachinas Cocina (Fresno/N Palm),355764.0,,1,,
16534,WINE WAREHOUSE (CA15),True,True,1042638,Fresno,6825 N Willow Ave 101,93710,Old Soul Brewing,8325,CA15,,1002400,KuniSama (Fresno/N Willow),352248.0,,3,,
16535,WINE WAREHOUSE (CA15),True,True,1042638,Fresno,6825 N Willow Ave 101,93710,The Bruery Bakery Cherry Pie Stout,1207396,CA15,,1002400,KuniSama (Fresno/N Willow),352248.0,,1,,
16536,WINE WAREHOUSE (CA15),True,True,1042650,Fresno,752 W Shaw Ave,93704,Hitachino Nest Red Rice Ale,15498,CA15,,1002400,Wassabi Off The Hook (Fresno/W Shaw),354835.0,,1,,
